Transcription Factor ID,Transcription Factor Name,Deficit,No. Search Sites,Mean Sites Per Search Gene,No. Background Sites,Mean Sites Per Background Gene,Site Representation,Mann-Whitney U,Site P-Value,Total No. Search Genes,No. Transcription Factor Search Genes,Total No. Background Genes,No. Transcription Factor Background Genes,Gene Representation,Gene P-Value,Average Log2 Proportion Bound,Log2 Enrichment,Significance Score
MA0860.1,Rarg(var.2),0.15,1,0,20,0,Up,65430,0.833401596286012,39,1,3291,20,Up,0.219755497168074,-6.022897862628176,2.608159230344456,0.658060252272847
MA0768.1,LEF1,0.07,3,0.1,81,0,Up,67549.5,0.571779560416995,39,3,3291,80,Up,0.071798626710852,-4.425019215211685,1.857186778184371,1.143883862409551
MA0040.1,Foxq1,0.05,8,0.2,564,0.2,Up,67395.5,0.589450765223663,39,8,3291,498,Up,0.36684038099072,-2.469698847473528,0.506761881093528,0.435522864179287
MA0158.2,HOXA5,0.08,93,2.4,7806,2.4,Up,67951.5,0.526876079402617,39,25,3291,2478,Down,0.1337137979959,-0.520316672576884,-0.222077467257447,-0.873823775353641
MA0504.1,NR2C2,0.06,1,0,42,0,Up,65001,0.889870432149747,39,1,3291,42,Up,0.399394610198029,-5.496978396868366,1.556320298824838,0.398597800199038
MA0825.1,MNT,0.01,26,0.7,2268,0.7,Down,64497,0.95691108285213,39,11,3291,903,Up,0.85890257480559,-1.822683741836989,0.084929899433797,0.066056095335135
MA0835.2,BATF3,0.13,37,0.9,2711,0.8,Up,68352,0.484002311510472,39,25,3291,1807,Up,0.262647479566056,-0.748052478392807,0.2333941443744,0.580626762444372
MA0631.1,Six3,0.15,15,0.4,623,0.2,Up,74884,0.072777689500285,39,13,3291,555,Up,0.015708144568666,-2.057889813521515,1.017993135015761,1.803875110388318
MA0025.2,NFIL3,0.05,16,0.4,748,0.2,Up,69213,0.398597862432912,39,10,3291,646,Up,0.317848447075261,-2.129743124003288,0.43655959720989,0.497779906078081
MA0636.1,BHLHE41,0.05,5,0.1,230,0.1,Up,66830.5,0.656338175639581,39,3,3291,115,Up,0.158499989565042,-4.164603133560964,1.336354614882931,0.799970762038311
MA0609.2,CREM,0.11,5,0.1,273,0.1,Up,66414.5,0.707452456949715,39,3,3291,135,Up,0.217998887939786,-4.049403133592057,1.105954614945117,0.661545721821295
MA0654.1,ISX,0.02,75,1.9,5637,1.7,Up,65759,0.790655018677672,39,21,3291,2028,Down,0.32515549057869,-0.78792394434361,-0.179184098262791,-0.487908908093435
MA0706.1,MEOX2,0.06,49,1.3,4191,1.3,Down,70516.5,0.288003917057549,39,13,3291,1548,Down,0.106271698573345,-1.318383530378729,-0.46101943126981,-0.973582377903062
MA0645.1,ETV6,0.04,3,0.1,806,0.2,Down,74815.5,0.074627636546457,39,1,3291,646,Down,0.003662896574609,-3.533420585032089,-2.370795324847714,-2.436175343882751
MA0830.2,TCF4,0.03,21,0.5,1575,0.5,Up,66009.5,0.758517774274474,39,15,3291,1188,Up,0.740613812734749,-1.40959386613314,0.120018856685825,0.130408192450577
MA1553.1,RARG(var.3),0.15,0,0,254,0.1,Down,67957.5,0.526219765473099,39,0,3291,194,Down,0.168278319343854,-5.192341942804699,-2.222877610744808,-0.773971834088693
MA0793.1,POU6F2,0.14,109,2.8,9207,2.8,Down,69049,0.414127214616017,39,28,3291,2612,Down,0.236965416087218,-0.402102447287621,-0.137576573449482,-0.625315032464361
MA0509.2,RFX1,0.15,12,0.3,1367,0.4,Down,70402,0.29679647910496,39,9,3291,1087,Down,0.230960693214797,-1.826791515764276,-0.458123437938483,-0.636461925616299
MA0846.1,FOXC2,0.15,188,4.8,15856,4.8,Up,64394.5,0.970598365005077,39,32,3291,3030,Down,0.033341821304761,-0.20030114517934,-0.162223579938616,-1.477010680422736
MA0731.1,BCL6B,0.1,0,0,1,0,Down,64194,0.997393360558627,39,0,3291,1,Down,0.999999999994679,-8.701673864937217,4.795786233520228,0.000000000002311
MA0144.2,STAT3,0.15,59,1.5,5981,1.8,Down,71513.5,0.218868044182527,39,27,3291,2652,Down,0.100655436131045,-0.416906740634402,-0.211028588036083,-0.997162765057867
MA0683.1,POU4F2,0.14,2,0.1,47,0,Up,66586,0.686203851462107,39,2,3291,45,Up,0.103969153294692,-5.079293747754766,2.194882188930051,0.983095492826428
MA0514.1,Sox3,0.12,85,2.2,7312,2.2,Down,67237,0.60789695323034,39,29,3291,2758,Down,0.125025811928634,-0.337999458050327,-0.166276481529868,-0.903000316424523
MA0803.1,TBX15,0,5,0.1,231,0.1,Up,68218.5,0.498079954647257,39,5,3291,213,Up,0.107952022039663,-3.395393176168902,1.102088093258191,0.966769218522491
MA0519.1,Stat5a::Stat5b,0.12,44,1.1,2920,0.9,Up,70447.5,0.293281226600525,39,23,3291,1662,Up,0.335304474150853,-0.867291376821019,0.236198960643107,0.474560651503889
MA0762.1,ETV2,0.1,0,0,451,0.1,Down,72052.5,0.186886665193442,39,0,3291,404,Down,0.011406884777217,-4.664157169082806,-3.279247158188594,-1.942832945309191
MA0798.2,RFX3,0.07,3,0.1,111,0,Up,67000.5,0.635888200292866,39,3,3291,108,Up,0.139100704717291,-4.209702038046753,1.42655242385451,0.856670669763126
MA1142.1,FOSL1::JUND,0.03,7,0.2,249,0.1,Up,71161,0.241804900860049,39,7,3291,229,Up,0.017862761673164,-3.119534645786632,1.445288986436095,1.748051396136375
MA1525.1,NFATC4,0.01,4,0.1,562,0.2,Down,68931.5,0.425470330834371,39,3,3291,506,Down,0.261257479001857,-3.098268424868424,-0.79631480250215,-0.582931268181387
MA0592.3,ESRRA,0,1,0,6,0,Up,65703,0.797890501818835,39,1,3291,6,Up,0.079226009935495,-6.851454005866671,4.265271516821449,1.101132215922867
MA0868.2,SOX8,0.15,226,5.8,20899,6.4,Down,69821,0.344153854535261,39,34,3291,3193,Down,0.006407041201173,-0.119431519321985,-0.151649544153897,-2.193342483221408
MA0856.1,RXRG,0.11,0,0,14,0,Down,64447.5,0.96351970216141,39,0,3291,14,Down,0.999999999994256,-7.065164617734009,1.522767739113813,0.000000000002494
MA1421.1,TCF7L1,0.07,2,0.1,58,0,Up,66353,0.715129121339048,39,2,3291,57,Up,0.151029190465051,-4.910446042381926,1.857186778184371,0.820939105470368
MA1099.2,HES1,0.15,270,6.9,24745,7.5,Down,68651,0.453270943106726,39,27,3291,2843,Down,0.007675990613542,-0.366749214059349,-0.311343641186188,-2.114865565006068
MA0523.1,TCF7L2,0.02,3,0.1,112,0,Up,66963,0.64037612787523,39,3,3291,110,Up,0.144554353841132,-4.196526374573278,1.400201096907557,0.839968823255149
MA0675.1,NKX6-2,0.11,509,13.1,42595,12.9,Up,71273,0.234340778014714,39,38,3291,3235,Down,0.491989267011184,-0.030875364009539,-0.012237686945325,-0.308044371477885
MA1155.1,ZSCAN4,0.14,0,0,135,0,Down,66670.5,0.675823693913476,39,0,3291,128,Down,0.402475487739019,-5.491342840700856,-1.624875814952494,-0.3952605646473
MA1146.1,NR1H4::RXRA,0.15,6,0.2,229,0.1,Up,70179,0.314431247422521,39,6,3291,193,Up,0.026355574981332,-3.345840378155043,1.484998696238066,1.579127504643643
MA1641.1,MYF5,0.04,40,1,2176,0.7,Up,73339.5,0.124669986519754,39,16,3291,906,Up,0.071434023245371,-1.559876450746489,0.60097964385568,1.146094889227846
MA0075.3,PRRX2,0.07,86,2.2,6813,2.1,Up,68995,0.41931784668137,39,22,3291,2287,Down,0.082643223840809,-0.668450553103574,-0.286954197487708,-1.082792749705218
MA1129.1,FOSL1::JUN(var.2),0.07,4,0.1,152,0,Up,65951.5,0.765923952087454,39,2,3291,78,Up,0.240559458960915,-4.685880693408301,1.40805608023712,0.618777561672392
MA0664.1,MLXIPL,0.04,16,0.4,917,0.3,Up,66964.5,0.640196356569953,39,7,3291,470,Up,0.490608798543797,-2.601684361129267,0.409588417121366,0.309264667453002
MA1651.1,ZFP42,0.07,0,0,264,0.1,Down,69010.5,0.417824041795587,39,0,3291,248,Down,0.113779109139611,-5.015604094516652,-2.576353307320902,-0.943937470966084
MA0749.1,ZBED1,0.14,0,0,74,0,Down,65227.5,0.859967945374717,39,0,3291,54,Down,0.999999999990847,-6.110062952909333,-0.387435590535542,-0.000000000003975
MA1565.1,TBX18,0.01,3,0.1,42,0,Up,68310,0.488407829814505,39,3,3291,41,Up,0.014124840541219,-4.90295793859553,2.813064224952063,1.850016446337531
MA0840.1,Creb5,0.01,1,0,23,0,Up,65447.5,0.831114189883913,39,1,3291,19,Up,0.210452673687875,-6.058972755506093,2.680309016100292,0.676845552403417
MA0142.1,Pou5f1::Sox2,0.14,2,0.1,540,0.2,Down,70240,0.309540307501519,39,2,3291,477,Down,0.110026129277579,-3.383512606392558,-1.196680093794364,-0.958504165264412
MA1616.1,Prdm15,0.04,4,0.1,47,0,Up,69857.5,0.341043875606366,39,4,3291,46,Up,0.002513103646522,-4.639613209022623,3.011514924575666,2.599789599674742
MA0473.3,ELF1,0.15,53,1.4,5777,1.8,Down,74277.5,0.09052934581243,39,26,3291,2667,Down,0.037414942528716,-0.439558610160302,-0.272603366907204,-1.426954917539188
MA0600.2,RFX2,0.09,2,0.1,65,0,Up,65121.5,0.8739397503863,39,1,3291,36,Up,0.354853932393654,-5.606761585497209,1.775886676082523,0.449950377676458
MA0705.1,Lhx8,0.1,158,4.1,12556,3.8,Up,66555.5,0.689965250555169,39,24,3291,2501,Down,0.057256898239835,-0.54251132474384,-0.29311915863611,-1.242172182577264
MA0628.1,POU6F1,0,8,0.2,82,0,Up,66871.5,0.651381752595548,39,2,3291,31,Up,0.056191114632497,-5.344551106104156,2.725396905628831,1.25033235295686
MA0072.1,RORA(var.2),0.02,2,0.1,21,0,Up,67056,0.629270570038106,39,2,3291,21,Up,0.028963694517587,-5.620058690503066,3.276412074426649,1.538146041706103
MA1499.1,HOXB4,0.01,17,0.4,2050,0.6,Down,72240.5,0.176585899127154,39,12,3291,1430,Down,0.142849487790384,-1.431075129248841,-0.457698858307074,-0.845121312510561
MA0852.2,FOXK1,0.15,94,2.4,7725,2.3,Up,64243.5,0.990776695607884,39,31,3291,2820,Down,0.254247059491321,-0.274647542745405,-0.103706563863562,-0.59474406123345
MA1103.2,FOXK2,0.15,62,1.6,5254,1.6,Down,66171.5,0.737950564992535,39,25,3291,2366,Down,0.285668410015007,-0.553672840942866,-0.155365130525484,-0.544137782419845
MA0077.1,SOX9,0.12,59,1.5,5423,1.6,Down,71122,0.244442870865589,39,22,3291,2457,Down,0.014971265347492,-0.616740716518986,-0.390373870656884,-1.824741492228092
MA0660.1,MEF2B,0.13,1,0,301,0.1,Down,67922.5,0.530054143228054,39,1,3291,276,Down,0.25203498071131,-4.146106029819864,-1.145424435272167,-0.598539177966159
MA0911.1,Hoxa11,0.03,1,0,34,0,Up,65157,0.869255910440687,39,1,3291,34,Up,0.339303997593549,-5.647411636548132,1.857186778184371,0.469411023577424
MA0091.1,TAL1::TCF3,0.15,64,1.6,5372,1.6,Up,67216.5,0.610301421740493,39,23,3291,2434,Down,0.043054152971744,-0.592155796824413,-0.314072199350106,-1.365984950465338
MA0088.2,ZNF143,0.14,0,0,177,0.1,Down,67450.5,0.583110747277369,39,0,3291,168,Down,0.262320758152247,-5.295852724706866,-2.015856046940474,-0.5811673411509
MA0751.1,ZIC4,0.08,2,0.1,344,0.1,Down,66809.5,0.65888271902833,39,2,3291,302,Down,0.575891047873529,-3.712795401773136,-0.53811450303321,-0.23965967245003
MA1552.1,RARB(var.3),0.14,0,0,152,0,Down,66846,0.654462612081787,39,0,3291,137,Down,0.407328554278876,-5.442511211091785,-1.722539074170638,-0.390055144220218
MA0607.1,Bhlha15,0.04,14,0.4,919,0.3,Up,66824.5,0.657064782973338,39,9,3291,639,Up,0.543580970342777,-2.209791084135184,0.307875698803333,0.264735755434363
MA0839.1,CREB3L1,0.09,1,0,35,0,Up,65137.5,0.871828166911598,39,1,3291,35,Up,0.347124071674755,-5.626800305184877,1.815964115457858,0.459515268688054
MA0771.1,HSF4,0.11,1,0,571,0.2,Down,72254,0.175862831445342,39,1,3291,497,Down,0.022846472727585,-3.722397507221712,-1.992841480468471,-1.641180841248103
MA0521.1,Tcf12,0.03,23,0.6,1215,0.4,Up,73568.5,0.115526925403972,39,16,3291,906,Up,0.071434023245371,-1.559876450746489,0.60097964385568,1.146094889227846
MA1131.1,FOSL2::JUN(var.2),0.02,1,0,22,0,Up,65467,0.828567050743418,39,1,3291,18,Up,0.201041810079725,-6.096947182122743,2.75625786933359,0.696713614227969
MA0599.1,KLF5,0,6,0.2,1166,0.4,Down,72645,0.155866902848351,39,4,3291,769,Down,0.056463096536599,-2.615303856412534,-1.037103780644514,-1.248235308054465
MA1584.1,ZIC5,0.12,0,0,149,0,Down,66826.5,0.656822544461248,39,0,3291,136,Down,0.406625831574081,-5.447776544837869,-1.712008406678468,-0.39080503555106
MA0057.1,MZF1(var.2),0.06,107,2.7,7352,2.2,Up,72431.5,0.166560236685164,39,36,3291,2754,Up,0.189630454653902,-0.185455462075241,0.142998545556311,0.722091913696213
MA0841.1,NFE2,0.09,5,0.1,148,0,Up,68478.5,0.470864509444186,39,4,3291,117,Up,0.051234470577326,-3.970934141294139,1.674156789118697,1.290437747142321
MA0782.2,PKNOX1,0.01,1,0,38,0,Up,65079,0.879552966031138,39,1,3291,38,Up,0.370047057189814,-5.568280594589766,1.698924694267638,0.431743045180585
MA1119.1,SIX2,0.08,3,0.1,123,0,Up,66766.5,0.664105287533491,39,3,3291,120,Up,0.172857867141336,-4.134032986154012,1.275214320069027,0.76231084997567
MA1115.1,POU5F1,0.11,73,1.9,7856,2.4,Down,75350.5,0.061154370891206,39,29,3291,2806,Down,0.068200924836568,-0.325555418635904,-0.191164560358715,-1.166209736066471
MA0143.4,SOX2,0.14,57,1.5,5794,1.8,Down,71580.5,0.214691269954653,39,25,3291,2499,Down,0.092038094418111,-0.514230538470286,-0.234249735470643,-1.036032381662092
MA0065.2,Pparg::Rxra,0.04,2,0.1,24,0,Up,66997.5,0.636246745789607,39,2,3291,24,Up,0.03639828088856,-5.52583614579651,3.087966985013538,1.438919127841139
MA0629.1,Rhox11,0.02,1,0,5,0,Up,65722.5,0.795368997821638,39,1,3291,5,Up,0.068294446582712,-6.971958055618568,4.506279616325243,1.165614609884218
MA0037.3,GATA3,0.13,170,4.4,13966,4.2,Up,65081,0.879288676656721,39,34,3291,3098,Down,0.078629245492978,-0.141215760422906,-0.108081061952057,-1.104415891697446
MA0112.3,ESR1,0.15,0,0,105,0,Down,66046.5,0.753804645228233,39,0,3291,96,Down,0.628145362356228,-5.697926596663755,-1.211708303026696,-0.201939842307397
MA1506.1,HOXD10,0.14,18,0.5,1766,0.5,Down,69506.5,0.371696682507528,39,11,3291,1294,Down,0.187655395059451,-1.563284512319233,-0.433868559601714,-0.726638945181793
MA0498.2,MEIS1,0.01,131,3.4,11641,3.5,Down,67987,0.522998976009349,39,34,3291,3140,Down,0.03361910077266,-0.131503609908641,-0.127505362980587,-1.473413907038564
MA0773.1,MEF2D,0.12,0,0,289,0.1,Down,69400.5,0.381279634579982,39,0,3291,268,Down,0.070525306848387,-4.959765976305088,-2.688029543744028,-1.151655015597672
MA0701.2,LHX9,0.09,86,2.2,6813,2.1,Up,68995,0.41931784668137,39,22,3291,2287,Down,0.082643223840809,-0.668450553103574,-0.286954197487708,-1.082792749705218
MA0637.1,CENPB,0.12,0,0,188,0.1,Down,67723.5,0.552121721463591,39,0,3291,182,Down,0.271762352782615,-5.238278788414106,-2.131003919525996,-0.565810706217202
MA1468.1,ATOH7,0.03,0,0,204,0.1,Down,67255.5,0.605730700380473,39,0,3291,158,Down,0.259599077953941,-5.339985600228092,-1.927590295898023,-0.585696854399506
MA0689.1,TBX20,0.02,3,0.1,55,0,Up,68056.5,0.515451226705336,39,3,3291,54,Up,0.028117427642773,-4.70638549188053,2.419919331522062,1.551024413796242
MA1132.1,JUN::JUNB,0.14,90,2.3,6999,2.1,Up,68520.5,0.466546470175639,39,37,3291,2813,Up,0.10995290926213,-0.150670646021076,0.151417176679708,0.958793275081963
MA0898.1,Hmx3,0.07,6,0.2,214,0.1,Up,70072.5,0.323091496973987,39,6,3291,202,Up,0.031910946570492,-3.313046207341255,1.419410354610489,1.4960603131915
MA0528.2,ZNF263,0.01,25,0.6,1363,0.4,Up,73362,0.123747382171174,39,17,3291,1006,Up,0.083222895130348,-1.441947878364642,0.534900294265011,1.079757180188536
MA0616.2,HES2,0.15,54,1.4,5588,1.7,Down,69016,0.41729473648973,39,22,3291,2073,Down,0.407953956102789,-0.739302401179977,-0.145250501334902,-0.389388850976062
MA1640.1,MEIS2(var.2),0.06,7,0.2,356,0.1,Up,69154.5,0.404096625696495,39,7,3291,331,Up,0.10884819133216,-2.854277287437242,0.914774269737315,0.963178782984748
MA1145.1,FOSL2::JUND(var.2),0.04,4,0.1,137,0,Up,66087,0.748656179289823,39,2,3291,71,Up,0.210111391965417,-4.753255399464919,1.542805492350357,0.677550400075754
MA0046.2,HNF1A,0.13,1,0,288,0.1,Down,67061,0.628675835939724,39,1,3291,231,Down,0.519562828639803,-4.274239673307099,-0.889157148297696,-0.284361927449048
MA0499.2,MYOD1,0.02,0,0,218,0.1,Down,68328,0.486517107591821,39,0,3291,213,Down,0.174932935799416,-5.125108985487549,-2.357343525379106,-0.757128415282218
MA0757.1,ONECUT3,0.04,2,0.1,35,0,Up,66783,0.662099331860447,39,2,3291,35,Up,0.06884908583363,-5.258317508101773,2.552929709624065,1.162101821856522
MA0002.2,RUNX1,0.15,248,6.4,19647,6,Up,70360,0.300066240193766,39,37,3291,3272,Down,0.024396204042007,-0.041657031633553,-0.066610052095338,-1.612677742999721
MA0760.1,ERF,0.1,2,0.1,793,0.2,Down,74671,0.078656139261707,39,1,3291,635,Down,0.003737751028233,-3.545799707434738,-2.346037080042419,-2.427389630369083
MA1573.1,THAP11,0.15,0,0,342,0.1,Down,69205.5,0.399300303478945,39,0,3291,258,Down,0.07003212337236,-4.987144880140328,-2.633271736073551,-1.154702705653741
MA1657.1,ZNF652,0.15,28,0.7,1779,0.5,Up,72288,0.174051558316671,39,21,3291,1311,Up,0.098944929779257,-1.102521691814254,0.450011396678498,1.004606455376811
MA1113.2,PBX2,0.13,60,1.5,3493,1.1,Up,73791,0.107156634649573,39,25,3291,1749,Up,0.197938617319015,-0.771578969692123,0.28044712697303,0.703469467782336
MA1491.1,GLI3,0.06,2,0.1,45,0,Up,66606.5,0.683680052027523,39,2,3291,44,Up,0.100263303742342,-5.095324352370915,2.226943398162349,0.998857989196039
MA0728.1,Nr2f6(var.2),0.13,1,0,7,0,Up,65683.5,0.800414116169145,39,1,3291,7,Up,0.09003256594215,-6.748228567132958,4.058820639354022,1.045600372218738
MA1476.1,DLX5,0.02,61,1.6,5168,1.6,Down,68505,0.468137468559633,39,19,3291,1974,Down,0.188206618865821,-0.877818179636497,-0.281120699356716,-0.725365107336202
MA0674.1,NKX6-1,0.05,54,1.4,4314,1.3,Up,68630.5,0.455342147838853,39,15,3291,1565,Down,0.333282705150991,-1.210853063535023,-0.277462748510411,-0.477187222350181
MA0717.1,RAX2,0.02,75,1.9,5637,1.7,Up,65759,0.790655018677672,39,21,3291,2028,Down,0.32515549057869,-0.78792394434361,-0.179184098262791,-0.487908908093435
MA0625.1,NFATC3,0.01,10,0.3,1341,0.4,Down,70723,0.272594722369489,39,9,3291,1070,Down,0.232971159325052,-1.838156818383248,-0.43539283270054,-0.632697839150978
MA1420.1,IRF5,0.15,7,0.2,299,0.1,Up,68574.5,0.46102714298247,39,6,3291,286,Up,0.148575306388181,-3.062739591848797,0.918797123625572,0.828053365477904
MA0470.2,E2F4,0.08,2,0.1,79,0,Up,66091.5,0.748084813809538,39,2,3291,70,Up,0.205796317716318,-4.763415391654717,1.563125476729953,0.686562400272277
MA0627.2,POU2F3,0.08,3,0.1,704,0.2,Down,71385,0.22704136831482,39,3,3291,617,Down,0.095953197764872,-2.955329991032973,-1.082191670173052,-1.017940547259968
MA0095.2,YY1,0.03,0,0,352,0.1,Down,70453.5,0.292819770537614,39,0,3291,322,Down,0.028727366476391,-4.827577440142487,-2.952406616069232,-1.541704185257405
MA0678.1,OLIG2,0.06,0,0,356,0.1,Down,68854.5,0.433001073532683,39,0,3291,240,Down,0.110899078628832,-5.039208573412775,-2.529144349528658,-0.955072062039085
MA1496.1,HOXA4,0.01,9,0.2,1228,0.4,Down,71600,0.213486507427134,39,7,3291,986,Down,0.114818646316803,-2.067622197131756,-0.658535910873656,-0.939987577661816
MA0066.1,PPARG,0.15,0,0,35,0,Down,64720.5,0.92711562415596,39,0,3291,28,Down,0.999999999995839,-6.577710108215424,0.547858720076642,0.000000000001807
MA0041.1,Foxd3,0.13,235,6,17417,5.3,Up,65929.5,0.768738839265856,39,29,3291,2680,Down,0.298260648740007,-0.358690380735551,-0.124894636159421,-0.525404041852203
MA0138.2,REST,0.15,1,0,64,0,Up,64572,0.946903812379563,39,1,3291,64,Up,0.538491082993484,-5.19606023722559,0.954483979539286,0.268821483895783
MA1635.1,BHLHE22(var.2),0.01,110,2.8,6332,1.9,Up,76124,0.045288339707003,39,28,3291,1963,Up,0.140745728550481,-0.608104166882226,0.274426865739729,0.851564776548411
MA0690.1,TBX21,0,3,0.1,18,0,Up,68760,0.442347929606078,39,3,3291,18,Up,0.001707777578785,-5.485750971454518,3.978650290670038,2.767568692544147
MA0089.2,NFE2L1,0.1,1,0,48,0,Up,64884,0.905381125575787,39,1,3291,48,Up,0.440933717889714,-5.401717443843653,1.365798392775412,0.355626689711801
MA0472.2,EGR2,0.1,4,0.1,148,0,Up,66386.5,0.7109438921837,39,3,3291,143,Up,0.243069925940718,-4.008024190931149,1.023196729623301,0.614268771333356
MA1542.1,OSR1,0.06,15,0.4,828,0.3,Up,71379.5,0.227395992453934,39,13,3291,736,Up,0.121039735194016,-1.854440506698136,0.611094521369003,0.917072035116261
MA0481.3,FOXP1,0.01,8,0.2,734,0.2,Down,68067,0.514315855920334,39,5,3291,646,Down,0.414977464678898,-2.596186026074019,-0.496326206931573,-0.381975486977878
MA1570.1,TFAP4(var.2),0.04,26,0.7,1470,0.4,Up,71817.5,0.200378320360021,39,14,3291,764,Up,0.084036922693165,-1.775978272053607,0.660357038008152,1.075529859191439
MA0765.2,ETV5,0.02,3,0.1,840,0.3,Down,75311,0.06207494770983,39,1,3291,672,Down,0.002296646697235,-3.504978636215224,-2.427679222481447,-2.638905809002843
MA0029.1,Mecom,0.04,1,0,19,0,Up,65449.5,0.830852862699656,39,1,3291,19,Up,0.210452673687875,-6.058972755506093,2.680309016100292,0.676845552403417
MA0759.1,ELK3,0.11,11,0.3,2214,0.7,Down,81214,0.004307443783978,39,6,3291,1407,Down,4.635284501860476E-4,-1.914475652743453,-1.377730754585116,-3.333923604821276
MA1625.1,Stat5b,0.1,25,0.6,1384,0.4,Up,70319.5,0.303241886961971,39,14,3291,951,Up,0.374675186950853,-1.618134694596998,0.344669883094935,0.426345067320252
MA0845.1,FOXB1,0.12,18,0.5,1809,0.5,Down,67230,0.608717516344244,39,13,3291,1247,Down,0.621131174918575,-1.474299314103749,-0.14918786381977,-0.206816672726213
MA1620.1,Ptf1a(var.3),0.04,26,0.7,2176,0.7,Up,66637,0.679931669892907,39,16,3291,1537,Down,0.521450801425039,-1.178772708061586,-0.161227841514127,-0.282786660732288
MA0258.2,ESR2,0.07,6,0.2,163,0,Up,71053.5,0.249125001783666,39,6,3291,152,Up,0.009211044004019,-3.517602540002125,1.828523019932228,2.035691142931416
MA1615.1,Plagl1,0.13,60,1.5,4642,1.4,Up,64804.5,0.915941446381822,39,23,3291,2135,Down,0.500372184597375,-0.686681598137906,-0.12502059672312,-0.300706840488665
MA1513.1,KLF15,0,2,0.1,425,0.1,Down,67859,0.537046853473984,39,2,3291,355,Down,0.429683807207744,-3.596338193044406,-0.771028920490668,-0.366851012554942
MA1518.1,LHX1,0,2,0.1,94,0,Up,65706.5,0.797437768052598,39,2,3291,90,Up,0.293200516466119,-4.583268124312512,1.202830942045541,0.532835269030268
MA0764.2,ETV4,0.02,92,2.4,8529,2.6,Down,67895,0.533076795144299,39,33,3291,2942,Down,0.299482064029773,-0.199697170106006,-0.07598877522665,-0.523629182377003
MA1656.1,ZNF449,0.09,3,0.1,454,0.1,Down,68807,0.43768487243682,39,2,3291,415,Down,0.222387304926471,-3.483838734468941,-0.996027837641598,-0.652890008266894
MA0756.1,ONECUT2,0.01,1,0,1,0,Up,65800.5,0.785304586844441,39,1,3291,1,Up,0.023289736116233,-7.909192614576639,6.380748734241383,1.632835432200107
MA0653.1,IRF9,0.14,0,0,15,0,Down,64447.5,0.96351970216141,39,0,3291,14,Down,0.999999999994256,-7.065164617734009,1.522767739113813,0.000000000002494
MA1102.2,CTCFL,0,1,0,9,0,Up,65644.5,0.805467575101883,39,1,3291,9,Up,0.111276210090669,-6.577710108215424,3.717783721518955,0.953597674216029
MA0787.1,POU3F2,0.12,11,0.3,825,0.3,Up,68358,0.483374715895373,39,11,3291,679,Up,0.236965416087272,-2.028209266885593,0.495980949531006,0.625315032464263
MA0710.1,NOTO,0.05,41,1.1,3330,1,Up,72516.5,0.162238676097784,39,14,3291,1725,Down,0.051869968176468,-1.188765238516251,-0.514069029066559,-1.285084018456939
MA1508.1,IKZF1,0.15,97,2.5,10941,3.3,Down,79116,0.01230645251609,39,34,3291,3117,Down,0.055468230007461,-0.136805964550194,-0.116900653697479,-1.255955692247307
MA0030.1,FOXF2,0.07,9,0.2,1006,0.3,Down,70253,0.308504508401546,39,6,3291,842,Down,0.194491057972458,-2.284668818192638,-0.637344423686745,-0.711100361240544
MA0071.1,RORA,0.14,100,2.6,7209,2.2,Up,72832,0.146936051111161,39,38,3291,2852,Up,0.05339288135085,-0.121756259362322,0.169524103760242,1.272516641775369
MA0880.1,Dlx3,0.05,147,3.8,11390,3.5,Up,67032.5,0.632069037229434,39,30,3291,2728,Down,0.292743105905803,-0.321840282330031,-0.102406256568372,-0.533513323761398
MA0489.1,JUN(var.2),0.02,6,0.2,174,0.1,Up,68039.5,0.517292200794059,39,4,3291,144,Up,0.09259377577311,-3.821729773326299,1.375748053183018,1.033418205955693
MA0513.1,SMAD2::SMAD3::SMAD4,0.08,1,0,429,0.1,Down,70437.5,0.29405140395928,39,1,3291,405,Down,0.080304326485579,-3.869894812828581,-1.697846869254733,-1.095261055989111
MA0640.2,ELF3,0.11,25,0.6,3165,1,Down,76845,0.033774001170834,39,14,3291,1963,Down,0.004618828793684,-1.095558676400811,-0.70048215329744,-2.335468135466493
MA0069.1,PAX6,0.13,0,0,60,0,Down,65325,0.847155007194607,39,0,3291,59,Down,0.999999999990622,-6.046746233643823,-0.51406902906656,-0.000000000004073
MA0833.2,ATF4,0.05,4,0.1,111,0,Up,68592,0.45924633309829,39,4,3291,111,Up,0.043821201750882,-4.008742664616487,1.749773835763392,1.358315716537521
MA0104.4,MYCN,0.01,4,0.1,260,0.1,Up,65023,0.88695841087108,39,2,3291,125,Up,0.659569936271385,-4.347419290878729,0.731133275177975,0.180739148068455
MA0602.1,Arid5a,0.12,84,2.2,6616,2,Up,69461,0.375791680557149,39,16,3291,1890,Down,0.049796179475228,-1.029681988624951,-0.459409280387397,-1.302803976446623
MA0807.1,TBX5,0,5,0.1,231,0.1,Up,68218.5,0.498079954647257,39,5,3291,213,Up,0.107952022039663,-3.395393176168902,1.102088093258191,0.966769218522491
MA0081.2,SPIB,0.15,27,0.7,2589,0.8,Down,67964.5,0.525454594220445,39,18,3291,1745,Down,0.422755322448052,-1.004716111706943,-0.17922254168242,-0.373910915970863
