Transcription Factor ID,Transcription Factor Name,Deficit,No. Search Sites,Mean Sites Per Search Gene,No. Background Sites,Mean Sites Per Background Gene,Site Representation,Mann-Whitney U,Site P-Value,Total No. Search Genes,No. Transcription Factor Search Genes,Total No. Background Genes,No. Transcription Factor Background Genes,Gene Representation,Gene P-Value,Average Log2 Proportion Bound,Log2 Enrichment,Significance Score
MA0807.1,TBX5,0.1,27,2.1,7552,2.4,Down,22182.5,0.563265757269198,13,11,3123,2830,Down,0.349548991168153,-0.186716076175184,-0.089218939862544,-0.45649194694861
MA0081.2,SPIB,0.07,2,0.2,221,0.1,Up,22024.5,0.5964596334138,13,2,3123,214,Up,0.224137205631361,-3.148536692171037,1.431154569789862,0.649486046815086
MA1532.1,NR1D2,0.14,0,0,280,0.1,Down,22015.5,0.598376951176229,13,0,3123,264,Down,0.618324310050658,-4.158355702307478,-1.193063599711981,-0.208783678435123
MA0820.1,FIGLA,0.04,26,2,5329,1.7,Up,22291,0.540999490661592,13,9,3123,2426,Down,0.503730056667804,-0.435623329260599,-0.142673318918567,-0.297802134797389
MA0778.1,NFKB2,0.12,8,0.6,941,0.3,Up,23629,0.306776647062889,13,4,3123,461,Up,0.113755018719519,-2.171861738820448,1.173798476198583,0.944029433755578
MA0673.1,NKX2-8,0.05,10,0.8,3202,1,Down,23336,0.351299850512298,13,6,3123,1954,Down,0.256170706989947,-0.8654058646493,-0.378083838746154,-0.591470533139195
MA0889.1,GBX1,0.08,34,2.6,13481,4.3,Down,25880,0.086718747650697,13,10,3123,2766,Down,0.180504932736987,-0.268835842753699,-0.187468473262019,-0.743510925441521
MA0741.1,KLF16,0.11,41,3.2,9939,3.2,Down,22137,0.572732973947825,13,8,3123,2491,Down,0.156085273258646,-0.496786808397555,-0.341275705031148,-0.806638070955636
MA0511.2,RUNX2,0.13,38,2.9,8438,2.7,Up,23008,0.40575362875217,13,10,3123,2914,Down,0.052608576636198,-0.231242603821861,-0.262654951125695,-1.278943448201078
MA0469.3,E2F3,0.05,0,0,2,0,Down,20306,0.998408052191647,13,0,3123,1,Down,0.999999999992661,-7.889436408003913,6.269097811680889,0.000000000003187
MA1566.1,TBX3,0.05,24,1.8,6963,2.2,Down,22767,0.448802363805543,13,10,3123,2739,Down,0.210018121556713,-0.275910502822121,-0.173319153125174,-0.677743230254003
MA1575.1,THRB(var.2),0.15,0,0,454,0.1,Down,22158.5,0.568250046236504,13,0,3123,286,Down,0.623032030053344,-4.100721993986039,-1.30833101635486,-0.205489625703836
MA0149.1,EWSR1-FLI1,0,0,0,26,0,Down,20332,0.992040387703128,13,0,3123,5,Down,0.999999999993138,-6.952201849045842,4.394628693764747,0.00000000000298
MA0036.3,GATA2,0.06,19,1.5,3027,1,Up,20876,0.859539841862714,13,7,3123,1786,Down,0.787920032411314,-0.827012261267597,-0.041969290574707,-0.103517857694227
MA0827.1,OLIG3,0.15,8,0.6,2385,0.8,Down,23770.5,0.286675408386211,13,2,3123,1102,Down,0.157279985407148,-1.967672140698368,-0.930574533155475,-0.803326539806925
MA0797.1,TGIF2,0.13,1,0.1,105,0,Up,21268.5,0.766130556837733,13,1,3123,90,Up,0.318568088529878,-4.139513464462311,1.939176926039996,0.496797730322389
MA0038.2,GFI1,0.1,0,0,492,0.2,Down,23198.5,0.373538615635332,13,0,3123,446,Down,0.236374948409363,-3.78065947580388,-1.948456052719178,-0.626398552934979
MA0125.1,Nobox,0.09,35,2.7,13518,4.3,Down,25598.5,0.10383095712426,13,10,3123,2767,Down,0.179439468427662,-0.268575146140654,-0.187989866488109,-0.746082025979229
MA0804.1,TBX19,0.1,0,0,30,0,Down,20436,0.966578852957594,13,0,3123,21,Down,0.999999999987841,-5.968785281013442,2.427795557699947,0.000000000005281
MA0719.1,RHOXF1,0.01,13,1,4630,1.5,Down,24731.5,0.17369463659138,13,8,3123,2320,Down,0.339398813450322,-0.548076246654225,-0.238696828517807,-0.469289680323819
MA0842.2,NRL,0.11,5,0.4,903,0.3,Up,22767,0.448802363805543,13,5,3123,780,Up,0.332095656076178,-1.648074438056888,0.705237109061434,0.47873680508359
MA0783.1,PKNOX2,0.11,0,0,46,0,Down,20527,0.944327042230612,13,0,3123,35,Down,0.999999999991598,-5.60704409861215,1.704313192897362,0.000000000003649
